Frequenz (Hz)	Pegel (dB)
15805,664062	-93,806000
15808,593750	-93,753868
15811,523438	-93,760086
15814,453125	-93,596931
15817,382812	-93,842621
15820,312500	-94,496727
15823,242188	-93,926727
15826,171875	-93,019547
15829,101562	-94,402161
15832,031250	-94,585289
15834,960938	-93,047905
15837,890625	-93,506805
15840,820312	-93,563545
15843,750000	-93,719131
15846,679688	-93,601593
15849,609375	-93,779587
15852,539062	-93,654266
15855,468750	-94,263962
15858,398438	-93,926323
15861,328125	-94,219666
15864,257812	-93,970146
15867,187500	-94,806084
15870,117188	-93,320518
15873,046875	-93,385170
15875,976562	-92,402885
15878,906250	-92,157433
15881,835938	-93,036171
15884,765625	-91,767014
15887,695312	-91,749557
15890,625000	-92,538765
15893,554688	-94,051804
15896,484375	-93,744141
15899,414062	-93,527992
15902,343750	-93,342690
15905,273438	-93,693794
15908,203125	-93,910675
15911,132812	-93,623482
15914,062500	-93,936668
15916,992188	-94,136650
15919,921875	-94,233696
15922,851562	-93,643539
15925,781250	-93,088142
15928,710938	-93,702728
15931,640625	-93,318520
15934,570312	-93,183289
15937,500000	-92,983833
15940,429688	-92,689583
15943,359375	-93,471840
15946,289062	-94,162086
15949,218750	-93,010445
15952,148438	-93,435883
15955,078125	-93,843536
15958,007812	-93,883057
15960,937500	-94,409576
15963,867188	-94,072701
15966,796875	-94,719055
15969,726562	-93,500443
15972,656250	-93,000198
15975,585938	-93,336212
15978,515625	-93,196289
15981,445312	-93,510818
15984,375000	-92,025925
15987,304688	-91,741394
15990,234375	-92,957405
15993,164062	-93,582214
15996,093750	-94,064796
15999,023438	-93,645889
16001,953125	-93,203911
16004,882812	-93,203560
16007,812500	-93,166245
16010,742188	-93,433289
16013,671875	-93,621506
16016,601562	-93,816483
16019,531250	-94,020950
16022,460938	-93,306488
16025,390625	-92,792519
16028,320312	-93,231499
16031,250000	-92,129471
16034,179688	-91,639297
16037,109375	-92,338638
16040,039062	-92,039917
16042,968750	-92,584778
16045,898438	-93,703392
16048,828125	-93,617393
16051,757812	-94,310104
16054,687500	-95,344864
16057,617188	-93,715599
16060,546875	-93,538734
16063,476562	-94,095383
16066,406250	-93,671951
16069,335938	-93,599892
16072,265625	-93,838150
16075,195312	-93,888428
16078,125000	-92,705330
16081,054688	-92,363846
16083,984375	-92,157867
16086,914062	-91,058182
16089,843750	-92,055511
16092,773438	-93,197105
16095,703125	-93,145142
16098,632812	-93,344948
16101,562500	-93,926735
16104,492188	-93,798195
16107,421875	-93,650177
16110,351562	-93,401978
16113,281250	-92,673386
16116,210938	-93,321640
16119,140625	-93,935188
16122,070312	-93,815521
16125,000000	-93,521484
16127,929688	-92,380722
16130,859375	-92,601494
16133,789062	-93,082809
16136,718750	-92,395531
16139,648438	-93,442230
16142,578125	-93,774940
16145,507812	-94,056915
16148,437500	-93,338448
16151,367188	-93,617661
16154,296875	-93,953781
16157,226562	-93,622910
16160,156250	-94,552406
16163,085938	-94,570709
16166,015625	-93,046127
16168,945312	-92,962433
16171,875000	-93,742142
16174,804688	-92,884621
16177,734375	-92,628578
16180,664062	-92,977852
16183,593750	-92,532913
16186,523438	-91,836227
16189,453125	-92,547943
16192,382812	-93,566391
16195,312500	-94,074173
16198,242188	-94,402306
16201,171875	-94,754097
16204,101562	-94,999878
16207,031250	-93,999107
16209,960938	-93,194008
16212,890625	-93,548637
16215,820312	-93,950615
16218,750000	-93,787094
16221,679688	-93,620834
16224,609375	-94,068939
16227,539062	-94,425880
16230,468750	-93,507805
16233,398438	-93,230995
16236,328125	-92,246460
16239,257812	-93,147133
16242,187500	-94,098488
16245,117188	-94,610558
16248,046875	-94,291161
16250,976562	-94,672287
16253,906250	-94,752304
16256,835938	-94,103615
16259,765625	-93,941566
16262,695312	-93,931023
16265,625000	-94,577988
16268,554688	-93,942184
16271,484375	-93,160858
16274,414062	-93,131218
16277,343750	-92,506081
16280,273438	-92,726898
16283,203125	-92,874428
16286,132812	-92,510735
16289,062500	-92,787254
16291,992188	-93,752609
16294,921875	-95,465614
16297,851562	-94,643600
16300,781250	-93,447319
16303,710938	-93,893997
16306,640625	-94,202507
16309,570312	-93,852417
16312,500000	-93,836334
16315,429688	-94,424522
16318,359375	-93,810074
16321,289062	-94,122681
16324,218750	-94,399231
16327,148438	-94,419609
16330,078125	-93,266708
16333,007812	-92,674187
16335,937500	-91,493233
16338,867188	-92,182724
16341,796875	-93,593994
16344,726562	-94,614822
16347,656250	-94,583435
16350,585938	-94,411552
16353,515625	-94,192719
16356,445312	-94,297737
16359,375000	-93,853508
16362,304688	-93,753433
16365,234375	-94,069458
16368,164062	-94,664558
16371,093750	-93,525146
16374,023438	-93,610939
16376,953125	-93,720306
16379,882812	-92,784851
16382,812500	-93,138222
16385,742188	-91,740410
16388,671875	-92,019279
16391,601562	-93,395180
16394,531250	-94,593369
16397,460938	-94,695854
16400,390625	-94,317955
16403,320312	-94,218414
16406,250000	-94,035561
16409,179688	-94,332108
16412,109375	-94,112968
16415,039062	-93,368332
16417,968750	-93,258743
16420,898438	-94,246353
16423,828125	-94,141884
16426,757812	-93,189331
16429,687500	-92,993797
16432,617188	-93,672264
16435,546875	-93,027840
16438,476562	-92,345810
16441,406250	-92,624680
16444,335938	-93,872162
16447,265625	-94,222717
16450,195312	-94,514748
16453,125000	-94,913383
16456,054688	-94,278381
16458,984375	-94,383499
16461,914062	-94,538628
16464,843750	-93,936546
16467,773438	-93,836884
16470,703125	-94,625717
16473,632812	-94,193123
16476,562500	-94,294868
16479,492188	-93,446182
16482,421875	-93,612755
16485,351562	-92,635834
16488,281250	-92,892296
16491,210938	-94,250900
16494,140625	-94,108078
16497,070312	-94,590065
16500,000000	-94,859673
16502,929688	-94,548813
16505,859375	-95,120644
16508,789062	-95,296425
16511,718750	-94,010483
16514,648438	-93,626198
16517,578125	-94,142731
16520,507812	-93,992310
16523,437500	-94,360794
16526,367188	-94,770363
16529,296875	-94,696198
16532,226562	-94,778671
16535,156250	-93,075096
16538,085938	-92,174591
16541,015625	-93,348183
16543,945312	-95,086708
16546,875000	-94,607727
16549,804688	-94,231529
16552,734375	-94,158150
16555,664062	-95,019249
16558,593750	-94,817604
16561,523438	-94,556313
16564,453125	-94,497223
16567,382812	-95,014923
16570,312500	-94,470863
16573,242188	-94,868912
16576,171875	-95,030357
16579,101562	-94,116554
16582,031250	-93,565628
16584,960938	-93,102074
16587,890625	-92,583572
16590,820312	-93,543678
16593,750000	-93,860268
16596,679688	-94,507904
16599,609375	-94,623627
16602,539062	-95,002327
16605,468750	-94,425362
16608,398438	-94,309570
16611,328125	-93,805931
16614,257812	-93,912712
16617,187500	-95,009254
16620,117188	-95,076813
16623,046875	-94,838364
16625,976562	-94,577911
16628,906250	-93,925201
16631,835938	-93,928711
16634,765625	-93,682281
16637,695312	-93,431107
16640,625000	-93,448753
16643,554688	-94,235954
16646,484375	-94,555840
16649,414062	-94,825081
16652,343750	-95,172768
16655,273438	-95,884872
16658,203125	-95,441185
16661,132812	-95,022758
16664,062500	-95,030266
16666,992188	-94,934914
16669,921875	-94,654327
16672,851562	-95,254738
16675,781250	-95,183449
16678,710938	-94,531250
16681,640625	-94,304138
16684,570312	-94,030884
16687,500000	-93,887085
16690,429688	-95,040207
16693,359375	-95,219543
16696,289062	-94,517281
16699,218750	-94,763786
16702,148438	-94,563683
16705,078125	-94,876015
16708,007812	-95,415359
16710,937500	-95,619400
16713,867188	-95,622978
16716,796875	-95,407494
16719,726562	-95,548080
16722,656250	-94,325996
16725,585938	-94,805534
16728,515625	-94,613457
16731,445312	-94,577789
16734,375000	-94,953949
16737,304688	-94,530678
16740,234375	-94,613716
16743,164062	-95,393639
16746,093750	-95,392174
16749,023438	-95,341057
16751,953125	-95,014435
16754,882812	-95,133240
16757,812500	-95,310593
16760,742188	-94,798981
16763,671875	-94,312874
16766,601562	-94,643219
16769,531250	-94,773521
16772,460938	-94,471367
16775,390625	-93,946472
16778,320312	-93,800003
16781,250000	-93,459167
16784,179688	-93,892982
16787,109375	-94,421997
16790,039062	-94,594101
16792,968750	-94,374725
16795,898438	-94,567078
16798,828125	-94,731285
16801,757812	-94,787178
16804,687500	-95,024628
16807,617188	-95,087303
16810,546875	-94,747780
16813,476562	-95,148148
16816,406250	-95,580536
16819,335938	-94,933975
16822,265625	-94,439178
16825,195312	-94,899887
16828,125000	-95,512657
16831,054688	-94,979706
16833,984375	-95,073990
16836,914062	-95,077362
16839,843750	-94,391167
16842,773438	-94,438202
16845,703125	-95,139359
16848,632812	-94,886429
16851,562500	-94,684822
16854,492188	-94,475273
16857,421875	-95,266129
16860,351562	-95,522377
16863,281250	-94,970291
16866,210938	-95,073700
16869,140625	-94,463875
16872,070312	-94,394974
16875,000000	-94,834732
16877,929688	-94,977074
16880,859375	-94,559807
16883,789062	-94,478378
16886,718750	-93,880264
16889,648438	-94,276169
16892,578125	-94,435059
16895,507812	-95,379669
16898,437500	-95,362129
16901,367188	-95,540466
16904,296875	-94,776489
16907,226562	-94,448517
16910,156250	-94,724007
16913,085938	-95,466721
16916,015625	-95,093559
16918,945312	-94,765778
16921,875000	-94,107712
16924,804688	-94,641632
16927,734375	-94,862076
16930,664062	-94,716133
16933,593750	-94,904800
16936,523438	-94,264557
16939,453125	-93,863182
16942,382812	-94,604408
16945,312500	-95,121269
16948,242188	-93,819321
16951,171875	-93,990303
16954,101562	-94,094368
16957,031250	-94,754051
16959,960938	-94,267532
16962,890625	-94,618866
16965,820312	-94,779640
16968,750000	-94,376709
16971,679688	-94,336510
16974,609375	-94,622162
16977,539062	-94,878754
16980,468750	-94,741508
16983,398438	-95,047768
16986,328125	-94,320129
16989,257812	-94,137642
16992,187500	-94,086296
16995,117188	-94,540474
16998,046875	-94,737350
17000,976562	-94,401993
17003,906250	-94,215088
17006,835938	-94,542328
17009,765625	-94,696602
17012,695312	-94,521042
17015,625000	-94,338371
17018,554688	-94,259933
17021,484375	-93,644913
17024,414062	-93,567307
17027,343750	-93,527283
17030,273438	-93,935226
17033,203125	-94,035988
17036,132812	-94,883575
17039,062500	-94,180260
17041,992188	-94,526741
17044,921875	-94,760559
17047,851562	-94,734764
17050,781250	-93,929100
17053,710938	-93,571381
17056,640625	-93,993622
17059,570312	-95,098442
17062,500000	-94,903412
17065,429688	-94,705269
17068,359375	-94,546181
17071,289062	-94,423393
17074,218750	-93,807930
17077,148438	-94,024223
17080,078125	-94,597466
17083,007812	-94,159813
17085,937500	-94,119247
17088,867188	-93,968719
17091,796875	-93,924248
17094,726562	-94,694901
17097,656250	-94,945518
17100,585938	-95,380447
17103,515625	-94,922264
17106,445312	-94,432198
17109,375000	-94,506584
17112,304688	-94,718521
17115,234375	-94,618698
17118,164062	-93,991745
17121,093750	-93,603943
17124,023438	-94,252769
17126,953125	-95,135567
17129,882812	-94,601418
17132,812500	-94,132172
17135,742188	-94,514641
17138,671875	-94,382935
17141,601562	-94,015396
17144,531250	-94,267540
17147,460938	-95,253387
17150,390625	-96,051620
17153,320312	-95,324364
17156,250000	-94,740845
17159,179688	-94,711998
17162,109375	-94,844330
17165,039062	-95,198540
17167,968750	-94,497597
17170,898438	-94,433846
17173,828125	-94,712631
17176,757812	-94,907974
17179,687500	-95,008415
17182,617188	-95,727928
17185,546875	-94,759727
17188,476562	-94,725105
17191,406250	-94,791985
17194,335938	-94,873848
17197,265625	-95,044861
17200,195312	-95,281250
17203,125000	-94,869865
17206,054688	-94,442947
17208,984375	-94,815071
17211,914062	-94,818825
17214,843750	-94,546883
17217,773438	-95,159706
17220,703125	-95,430817
17223,632812	-95,224808
17226,562500	-94,579460
17229,492188	-94,255836
17232,421875	-94,581627
17235,351562	-95,054596
17238,281250	-94,664719
17241,210938	-94,562714
17244,140625	-95,685860
17247,070312	-95,077393
17250,000000	-94,135391
17252,929688	-94,967125
17255,859375	-95,469139
17258,789062	-94,908401
17261,718750	-94,195381
17264,648438	-95,157257
17267,578125	-94,512268
17270,507812	-95,021080
17273,437500	-95,369102
17276,367188	-94,883850
17279,296875	-94,502045
17282,226562	-94,812347
17285,156250	-95,196381
17288,085938	-94,941269
17291,015625	-94,961594
17293,945312	-94,860687
17296,875000	-94,298996
17299,804688	-93,705299
17302,734375	-94,672630
17305,664062	-94,608772
17308,593750	-94,871605
17311,523438	-94,967705
17314,453125	-95,669334
17317,382812	-94,573685
17320,312500	-95,227356
17323,242188	-95,424179
17326,171875	-94,225288
17329,101562	-94,077599
17332,031250	-94,460121
17334,960938	-94,317566
17337,890625	-93,812164
17340,820312	-94,332222
17343,750000	-95,031616
17346,679688	-94,306618
17349,609375	-94,377068
17352,539062	-94,886894
17355,468750	-94,832558
17358,398438	-94,428078
17361,328125	-94,268578
17364,257812	-95,375755
17367,187500	-94,730408
17370,117188	-94,874908
17373,046875	-94,837936
17375,976562	-94,076729
17378,906250	-94,021156
17381,835938	-94,504562
17384,765625	-94,499680
17387,695312	-94,700874
17390,625000	-95,049637
17393,554688	-94,789948
17396,484375	-94,261856
17399,414062	-94,583679
17402,343750	-94,622116
17405,273438	-94,479980
17408,203125	-94,626266
17411,132812	-95,150055
17414,062500	-94,357712
17416,992188	-94,364487
17419,921875	-94,001534
17422,851562	-94,581261
17425,781250	-94,598930
17428,710938	-95,137276
17431,640625	-94,873123
17434,570312	-94,468666
17437,500000	-94,383110
17440,429688	-95,280647
17443,359375	-95,509384
17446,289062	-94,916008
17449,218750	-94,151001
17452,148438	-94,738907
17455,078125	-94,133522
17458,007812	-94,997231
17460,937500	-94,947693
17463,867188	-94,721657
17466,796875	-94,941605
17469,726562	-95,827034
17472,656250	-95,040398
17475,585938	-94,813080
17478,515625	-94,942146
17481,445312	-95,107567
17484,375000	-95,017113
17487,304688	-94,977509
17490,234375	-94,892616
17493,164062	-94,334862
17496,093750	-94,681648
17499,023438	-95,253532
17501,953125	-95,465797
17504,882812	-95,148293
17507,812500	-94,707848
17510,742188	-94,883316
17513,671875	-94,374146
17516,601562	-94,442917
17519,531250	-95,192467
17522,460938	-95,182213
17525,390625	-94,389229
17528,320312	-94,355598
17531,250000	-95,025520
17534,179688	-94,719742
17537,109375	-94,853294
17540,039062	-94,736099
17542,968750	-94,070389
17545,898438	-93,792587
17548,828125	-94,119797
17551,757812	-94,817978
17554,687500	-95,229752
17557,617188	-95,066193
17560,546875	-94,447701
17563,476562	-94,601219
17566,406250	-94,501534
17569,335938	-94,622398
17572,265625	-94,290291
17575,195312	-94,302795
17578,125000	-94,790726
17581,054688	-94,878166
17583,984375	-94,089211
17586,914062	-93,895073
17589,843750	-93,861397
17592,773438	-94,348282
17595,703125	-94,452507
17598,632812	-95,390648
17601,562500	-94,594101
17604,492188	-94,983078
17607,421875	-95,290771
17610,351562	-94,890564
17613,281250	-94,855919
17616,210938	-95,175156
17619,140625	-94,665924
17622,070312	-93,889465
17625,000000	-93,815758
17627,929688	-94,934875
17630,859375	-95,624413
17633,789062	-94,560074
17636,718750	-94,677475
17639,648438	-94,634720
17642,578125	-94,478302
17645,507812	-94,949142
17648,437500	-94,259171
17651,367188	-93,792252
17654,296875	-94,576477
17657,226562	-95,009544
17660,156250	-95,621552
17663,085938	-95,556511
17666,015625	-95,370140
17668,945312	-95,006790
17671,875000	-94,441338
17674,804688	-94,663918
17677,734375	-94,334557
17680,664062	-93,548874
17683,593750	-94,450851
17686,523438	-94,243523
17689,453125	-93,943993
17692,382812	-93,823112
17695,312500	-93,713036
17698,242188	-93,369965
17701,171875	-93,359070
17704,101562	-94,476494
17707,031250	-94,235886
17709,960938	-94,437576
17712,890625	-94,303749
17715,820312	-94,915405
17718,750000	-94,509140
17721,679688	-94,315071
17724,609375	-94,541183
17727,539062	-94,977463
17730,468750	-94,637352
17733,398438	-95,061661
17736,328125	-94,435997
17739,257812	-94,401047
17742,187500	-94,371834
17745,117188	-94,601234
17748,046875	-94,201828
17750,976562	-94,176758
17753,906250	-94,239349
17756,835938	-95,044022
17759,765625	-94,578041
17762,695312	-93,766022
17765,625000	-94,919228
17768,554688	-94,426720
17771,484375	-94,886826
17774,414062	-94,945839
17777,343750	-93,876633
17780,273438	-94,146706
17783,203125	-94,716179
17786,132812	-94,430443
17789,062500	-93,734390
17791,992188	-93,282974
17794,921875	-94,387390
17797,851562	-94,517410
17800,781250	-94,092735
17803,710938	-94,678192
17806,640625	-94,658653
17809,570312	-94,564262
17812,500000	-94,081596
17815,429688	-94,277061
17818,359375	-94,279137
17821,289062	-94,880920
17824,218750	-94,001022
17827,148438	-93,914055
17830,078125	-94,144905
17833,007812	-93,603233
17835,937500	-93,541283
17838,867188	-93,725044
17841,796875	-94,175690
17844,726562	-94,232582
17847,656250	-93,654190
17850,585938	-93,542076
17853,515625	-93,977821
17856,445312	-94,136261
17859,375000	-93,593269
17862,304688	-93,840157
17865,234375	-93,743584
17868,164062	-93,904083
17871,093750	-94,058578
17874,023438	-94,846741
17876,953125	-94,716087
17879,882812	-95,456825
17882,812500	-94,680550
